filename,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,chroma0,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,tempo,zcr,rms,centroid,rolloff,bandwidth,pitch
1051200.2min.mp3,-222.45680236816406,133.00643920898438,-1.3321048021316528,22.93050765991211,9.973830223083496,1.4509168863296509,-2.4802942276000977,-1.1898211240768433,1.7237783670425415,-8.419096946716309,-6.6748151779174805,-6.606176853179932,-9.96440601348877,0.96174156665802,-8.419451713562012,-8.233327865600586,-7.97279691696167,-5.254000663757324,-6.559726238250732,-5.817198276519775,0.3698867857456207,0.1612481325864792,0.3199358284473419,0.11832175403833389,0.0751010999083519,0.08815576881170273,0.2559409439563751,0.43075641989707947,0.28222861886024475,0.2861061096191406,0.38043954968452454,0.6740741729736328,123.046875,0.0538386767124613,0.07662104070186615,1467.5034441042412,3021.5900621916117,1930.647847490297,731.49072265625
1051201.2min.mp3,-230.5938720703125,165.68931579589844,-25.13046646118164,9.993969917297363,13.77106761932373,-6.437450885772705,-10.340614318847656,-7.556855201721191,-4.601315975189209,-14.23376750946045,-9.364727020263672,-4.741524696350098,-10.567544937133789,-4.85382604598999,-13.782220840454102,-9.780752182006836,-4.329077243804932,1.3002545833587646,-1.8328276872634888,-0.1633533239364624,0.34008124470710754,0.5861217379570007,0.17643974721431732,0.10901696234941483,0.09266600012779236,0.2937517762184143,0.3150182068347931,0.16947421431541443,0.3000088036060333,0.17859578132629395,0.3056296110153198,0.24869996309280396,123.046875,0.05704047141060371,0.08125966787338257,1240.5951895385947,2323.119285748839,1516.2269442945876,872.7506103515625
1060600.2min.mp3,-301.3131408691406,75.29862213134766,-4.739389419555664,22.126705169677734,-12.751694679260254,1.6450369358062744,-13.075016975402832,-7.7350287437438965,-17.754058837890625,-7.633039951324463,-12.661032676696777,-8.187541007995605,-11.320466995239258,-7.312735080718994,-8.702315330505371,-5.539956092834473,-3.8635647296905518,-6.670230388641357,-5.904399394989014,-0.43739521503448486,0.2843368351459503,0.19287055730819702,0.26039883494377136,0.24733474850654602,0.35580676794052124,0.24070730805397034,0.2034156769514084,0.29138463735580444,0.19874706864356995,0.28069549798965454,0.19274282455444336,0.25084012746810913,123.046875,0.0647766302244582,0.07897201925516129,1752.0619456513814,3420.7709817325367,2012.1228684550417,1254.98095703125
1069500.2min.mp3,-284.7120666503906,131.7679443359375,23.303590774536133,6.581625461578369,7.617724895477295,10.371562004089355,-14.348010063171387,-3.283442258834839,-10.396404266357422,-7.262750625610352,-6.058588981628418,-9.106403350830078,-13.566020965576172,-13.098652839660645,-9.552407264709473,-4.880703449249268,-6.514675617218018,-4.227805137634277,-4.19053316116333,-0.6426226496696472,0.4280818700790405,0.19887538254261017,0.27614113688468933,0.4102841913700104,0.3121122121810913,0.19657444953918457,0.19649268686771393,0.5081284642219543,0.3864358365535736,0.22118574380874634,0.2465108335018158,0.34096837043762207,129.19921875,0.05128918343653251,0.07346240431070328,1345.992435430517,2674.7338262504836,1877.3062217019956,790.7785034179688
1115100.2min.mp3,-62.82192611694336,88.73108673095703,-14.9610595703125,22.053768157958984,12.628497123718262,23.513629913330078,8.667596817016602,9.075339317321777,-0.8640231490135193,6.308690547943115,2.3898489475250244,8.533425331115723,-2.637651205062866,1.523561716079712,-2.0954596996307373,-0.4408690631389618,-2.1147119998931885,0.5439908504486084,-1.1179602146148682,1.5414358377456665,0.37220925092697144,0.47431403398513794,0.4604460597038269,0.5641075372695923,0.45488154888153076,0.6446049809455872,0.38165709376335144,0.30931803584098816,0.350678950548172,0.371345192193985,0.49825233221054077,0.3764079809188843,86.1328125,0.09237207938273993,0.2130908966064453,2238.061614725043,4738.313014736116,2379.8862134272836,1339.6817626953125
1162101.2min.mp3,-257.9342041015625,175.37538146972656,-25.191179275512695,44.49595642089844,9.094404220581055,7.8794755935668945,6.817168235778809,-1.9299229383468628,1.3443593978881836,5.262999534606934,-6.707081317901611,1.3916749954223633,-1.2380707263946533,-1.0813902616500854,2.1182548999786377,2.2113263607025146,-1.1109734773635864,-0.3376457393169403,-2.9038898944854736,-5.626332759857178,0.4234614968299866,0.305779367685318,0.4086742103099823,0.5287432670593262,0.3044619858264923,0.25397393107414246,0.2035508006811142,0.47409090399742126,0.23255719244480133,0.1784611940383911,0.36406564712524414,0.3140678405761719,99.38401442307692,0.033112422600619196,0.07819873094558716,910.142476828451,1817.4806766096654,1270.7488247256733,578.35205078125
1169701.2min.mp3,-102.9378890991211,97.39651489257812,34.63848876953125,35.43669128417969,8.161256790161133,15.515109062194824,-2.548462390899658,2.0175211429595947,-0.1719008833169937,4.162731647491455,5.570107460021973,4.544093608856201,-0.6919727325439453,0.23375234007835388,-2.217945098876953,1.8086127042770386,-2.0218732357025146,-1.559967279434204,-3.96176815032959,-3.866624116897583,0.3634657859802246,0.5325869917869568,0.44238755106925964,0.5148885250091553,0.3405824899673462,0.3324417769908905,0.251446008682251,0.298488050699234,0.35860317945480347,0.32404661178588867,0.47807738184928894,0.3792206645011902,123.046875,0.0493390818498452,0.20040258765220642,1948.6009957050048,4820.845849004692,2616.3185585690453,504.1271057128906
1180601.2min.mp3,-181.81912231445312,70.04662322998047,1.1644668579101562,8.858292579650879,1.1488609313964844,15.983437538146973,-0.5287412405014038,12.128280639648438,-7.534847736358643,3.0032312870025635,-0.21567471325397491,4.803251266479492,-1.665637493133545,7.2588653564453125,2.9118683338165283,0.7228577136993408,-1.0757756233215332,-0.05642879754304886,-10.5549955368042,-12.540348052978516,0.18822912871837616,0.20629894733428955,0.2325606644153595,0.6461572051048279,0.2210848033428192,0.1795056015253067,0.2945527732372284,0.21245324611663818,0.3934670090675354,0.26113811135292053,0.3758445382118225,0.38333678245544434,172.265625,0.15848468036474458,0.09241236746311188,2951.7137549147956,5421.1672189434985,2401.631576417983,1410.8963623046875
1210700.2min.mp3,-117.29788970947266,89.9704360961914,20.447673797607422,22.88040542602539,11.525609970092773,20.047748565673828,-3.085538864135742,4.921555042266846,0.6553907990455627,-1.3726842403411865,-0.48945632576942444,-0.14001908898353577,-3.331289768218994,-3.7911617755889893,-5.145959854125977,-3.299495220184326,-7.453250408172607,-1.3752074241638184,-6.5615386962890625,-5.9349188804626465,0.40078204870224,0.4046054184436798,0.45256301760673523,0.3638133108615875,0.41890355944633484,0.32839271426200867,0.34006983041763306,0.3471512794494629,0.36639663577079773,0.46529442071914673,0.4044589698314667,0.43565255403518677,129.19921875,0.08094244328076626,0.1500810831785202,2254.219379291687,5162.627115633465,2660.67232901716,746.6315307617188
1211600.2min.mp3,-386.7666320800781,80.71324920654297,3.7879180908203125,17.82341766357422,12.532510757446289,-0.4198632538318634,-0.24974876642227173,-0.8274967074394226,-20.185331344604492,-5.660597801208496,-15.33459186553955,-6.8849945068359375,-10.944723129272461,-3.421745777130127,-1.9830725193023682,-5.84734582901001,-11.876102447509766,-2.859563112258911,-6.619929790496826,-4.476619243621826,0.4032345712184906,0.29412370920181274,0.3697148263454437,0.4508562982082367,0.3219676911830902,0.3206712305545807,0.35533592104911804,0.36893966794013977,0.22990329563617706,0.20217767357826233,0.2514171302318573,0.32421061396598816,112.34714673913044,0.11075405439725232,0.015916788950562477,2464.3200840038658,4990.411490331124,2511.670875190315,1431.2437744140625
